,year_month,PROPERTY_KIND,VALUATION_VALUE,3MR_Annual_absolute_difference,3MR_Raw,COPRI_4_Quarter_Annual_Change,COPRI_Annual_Change,COPRI_RAW,EXCH_4_Quarter_absolute_difference,EXCH_Annual_Change,EXCH_Annual_absolute_difference,EXCH_Raw,GDP_4_Quarter_Annual_Change,GDP_Raw,RHP_4_Quarter_Annual_Change,RHP_Annual_Change,RHP_Raw,UR_4_Quarter_Annual_Average,UR_4_Quarter_Annual_Change,UR_4_Quarter_absolute_difference,UR_Annual_Change,UR_Annual_absolute_difference,UR_Raw,10YSR_4_Quarter_Annual_Average,10YSR_4_Quarter_absolute_difference,10YSR_Annual_absolute_difference,10YSR_Raw,3MR_4_Quarter_Annual_Average,3MR_4_Quarter_absolute_difference
24,2014-08,Budynek mieszkalny jednorodzinny,438465.0,-0.004799999999999982,0.02009999999999998,-0.00335445141148565,-0.0033240240907113673,169.71083333333334,-0.0010087857954886377,0.005444048939427742,-0.9987756181068029,0.23960887144259058,0.040121953933682494,411310530000.0,0.022098205695952867,0.019220862843553517,135.0075,0.07770416666666662,-0.1679282142712878,-0.010708333333333275,-0.14980079918845285,-0.014549999999999952,0.08451666666666663,0.02651613874999998,-0.0012265749999999,-0.009764599999999974,0.027874792500000002,0.018488749999999998,-0.00790624999999997
25,2014-08,Grunt pod zabudowę,196850.0,-0.0034999999999999996,0.021099999999999952,0.005013373433139651,0.0003775522637469494,169.54999999999998,-0.00478213317415825,-0.004790870031410099,-1.0011217680640625,0.2363422460432958,0.0399669078372391,415286500000.0,0.03265425849264765,0.0218184321980309,136.35,0.0739166666666666,-0.16497368178040434,-0.0072916666666666,-0.1130770905923342,-0.00949999999999995,0.08249999999999995,0.028982562499999948,-0.0015052249999999,-0.0020166999999999,0.03145,0.0197875,-0.008875000000000001
26,2014-08,Lokal mieszkalny,174006.1320754717,-0.004992924528301865,0.01824198113207546,-0.005315005282504548,-0.0066183578631733506,169.22106918238995,-0.0007214330078375232,-0.00367093402618071,-1.0009351284891628,0.23835973910190975,0.03931927167799139,415392067924.5283,0.02153237624183524,0.017945569897093734,135.35896226415093,0.07402830188679241,-0.1719187022202675,-0.013009040880503088,-0.16516512495539692,-0.015647798742138317,0.07997169811320752,0.025477357665094326,-0.0022680174050632115,-0.008956393617021271,0.025054359433962264,0.017347287735849055,-0.006401061320754679
27,2014-08,Parking/ garaż,20550.0,-0.0105999999999999,0.0155,-0.0091246218405385,-0.0124537847830317,169.16666666666666,0.0024294462334334,0.0224001571940857,-0.9946187101345108,0.2456157587070786,0.043390146167797,414444700000.0,0.0132561613144137,0.0265755504935458,135.2,0.0765833333333333,-0.1690777576853526,-0.0173333333333333,-0.1948051948051947,-0.02,0.0826666666666666,0.025016675,,-0.01915,0.020925,0.01605,-0.0053749999999999
28,2014-09,Budynek mieszkalny jednorodzinny,414953.3333333333,-0.003156666666666665,0.01971999999999999,-0.00318445053956095,-0.0040052050812994485,169.425,-0.0016403531296529134,-0.0023743470887253567,-1.0006842378788396,0.23759875830104368,0.039175515300386876,414259791666.6667,0.024956051099453348,0.019486519544173374,135.48,0.0745555555555555,-0.17291073152027756,-0.011133333333333273,-0.1549790553172646,-0.014488888888888832,0.0809222222222222,0.02596629833333331,-0.0014648968749999042,-0.005460046874999975,0.026942291666666666,0.018076666666666668,-0.006940416666666645
29,2014-09,Grunt pod zabudowę,445500.0,-0.0002666666666667,0.022433333333333333,-0.004572775127697034,-0.00028860301137283335,170.05555555555557,-0.0011495109399497667,0.014385689554890032,-0.9968773810033701,0.23885607856580993,0.03798447015327937,409120066666.6667,0.02430092577721307,0.019710252780097134,134.5666666666667,0.07899999999999995,-0.17115256568896106,-0.008888888888888833,-0.14701662378784883,-0.014333333333333267,0.08566666666666667,0.025494100000000002,-0.0009479249999999,0.0012583,0.029872233333333335,0.019133333333333332,-0.008858333333333333
30,2014-09,Lokal mieszkalny,189608.0996884735,-0.0051781931464174105,0.018294080996884725,-0.003736127498118478,-0.006406835844533687,169.2823468328141,-0.0008851668350498252,0.00012045019441092413,-0.9999944427525091,0.23821320210533994,0.04055492205306183,416121843302.18066,0.023720007860801903,0.02299779297097348,136.0056074766355,0.07350311526479747,-0.1735531109382196,-0.012917705088265789,-0.16288755190736004,-0.015384215991692584,0.07972897196261677,0.025821722585669754,-0.0023899574561402704,-0.0099398187793427,0.025095547975077886,0.017374143302180685,-0.006005996884735162
31,2014-09,Parking/ garaż,20550.0,-0.007974999999999925,0.01565,-0.006559585857076375,-0.01193837780296005,168.93333333333334,0.0003080846111616249,0.004876962320821649,-0.998808839714536,0.24101579985328503,0.04216396413541833,418703275000.0,0.02068142777047105,0.02639877299580605,136.1,0.0721458333333333,-0.1744000613832805,-0.0163333333333333,-0.18812975817286154,-0.018249999999999975,0.07808333333333327,0.02512774375,-0.0018968749999999,-0.016265625,0.021265625,0.016087499999999998,-0.004581249999999925
32,2014-10,Budynek mieszkalny jednorodzinny,424302.43902439025,-0.0033902439024390313,0.018768292682926818,-0.0034857626133692147,-0.005518289386250683,169.0959349593496,-0.0018736718143292756,-0.0036329732861896803,-1.0009842198478491,0.2385136239954906,0.03849055462759692,416181895121.95123,0.024750198324492944,0.01691635002633034,135.43658536585366,0.0728434959349593,-0.17294522022873737,-0.011871951219512135,-0.16064875485212624,-0.014788617886178811,0.07916260162601622,0.025885610975609742,-0.0011944723684209526,-0.0065199607142856966,0.02616462926829268,0.017754268292682927,-0.006710365853658515
33,2014-10,Grunt pod zabudowę,81766.66666666667,-0.0005,0.0258,-0.0036090518923137,0.0046902481923003,171.36666666666667,0.000105013115838,0.0415624999999999,-0.9904076946156154,0.2403846153846153,0.0410609601676212,401075000000.0,0.0237371819217622,0.0306748466257669,134.4,0.0871666666666666,-0.1658692185007975,-0.006083333333333299,-0.1257668711656442,-0.0136666666666666,0.09500000000000001,0.026279175,,,0.0337167,0.020675,-0.011000000000000001
34,2014-10,Lokal mieszkalny,185287.31343283583,-0.004560820895522356,0.01872388059701492,-0.002883621698609622,-0.005726320266702314,169.3839552238806,-0.0010171342737727155,0.0036939029471543643,-0.9991490441851738,0.23812002172456354,0.04094629470864598,416068029850.7463,0.025461292707704974,0.025242972235017903,136.31641791044777,0.07346797263681588,-0.17542855406114458,-0.012452736318407917,-0.1613251469975049,-0.015220149253731299,0.07978482587064674,0.02593571361940296,-0.002246336578947283,-0.009841160355029554,0.02558755,0.017525279850746266,-0.005905317164179072
35,2014-10,Parking/ garaż,17271.428571428572,-0.009114285714285629,0.015585714285714286,-0.006633103246746099,-0.011828789490311483,168.97142857142856,0.0012335846539073142,0.0172375923986764,-0.995850013223842,0.24373493935535342,0.0431303008789856,417237428571.4286,0.018140222115309055,0.028577672695047674,136.0285714285714,0.07359523809523805,-0.17322082540068465,-0.01676190476190473,-0.19057282003710566,-0.0189047619047619,0.0797619047619047,0.025285499999999985,-0.0015052249999999,-0.0167023857142857,0.02119642857142857,0.016078571428571425,-0.004732142857142771
36,2014-11,Budynek mieszkalny jednorodzinny,437941.17647058825,-0.002829411764705888,0.019647058823529403,-0.0029782623128033173,-0.004167501387836485,169.39607843137253,-0.0015916045695878794,0.0008531974331701909,-0.9999127234750027,0.23810783080970813,0.039225214483982675,414721602941.17645,0.025757297668314014,0.019515169192706433,135.68529411764706,0.07405882352941172,-0.1750613287226582,-0.011161764705882302,-0.15794066479294552,-0.014745098039215632,0.08031372549019605,0.025933659558823513,-0.0012825249999999,-0.005907915789473658,0.02696985294117647,0.018009558823529413,-0.006677941176470574
37,2014-11,Grunt pod zabudowę,156033.33333333334,-0.003400000000000033,0.015633333333333332,-0.0073750216791552995,-0.010982131873489967,168.0111111111111,-0.0016292239565390669,-0.019178568492191236,-1.0047507392307564,0.23907125618782565,0.035684375472329465,421621700000.0,0.0213709960968811,0.0073792268903536675,135.0,0.06730555555555551,-0.17750542593864302,-0.015444444444444367,-0.1912791509565703,-0.017111111111111067,0.0722222222222222,0.024288191666666667,-0.0009479249999999,-0.005544466666666667,0.02176386666666667,0.01605,-0.004841666666666633
38,2014-11,Lokal mieszkalny,181005.6768558952,-0.005026637554585124,0.019583842794759807,-0.0034700640651083316,-0.004173915080136101,169.6471615720524,-0.0009826736708378097,0.004708715252380516,-0.9989192609054125,0.23867692872167343,0.0402561031325609,413113176855.8952,0.022862566298922395,0.02139352959927463,135.43406113537117,0.07643413391557492,-0.1684849370848351,-0.011324235807860211,-0.15001618733285255,-0.014414847161572007,0.08319505094614262,0.02630001801310042,-0.0026795261029411016,-0.01012074496124029,0.027238431004366813,0.018189410480349347,-0.00754541484716154
39,2014-11,Parking/ garaż,17285.714285714286,-0.009114285714285629,0.015585714285714286,-0.006633103246746099,-0.011828789490311483,168.97142857142856,0.0012335846539073142,0.0172375923986764,-0.995850013223842,0.24373493935535342,0.0431303008789856,417237428571.4286,0.018140222115309055,0.028577672695047674,136.0285714285714,0.07359523809523805,-0.17322082540068465,-0.01676190476190473,-0.19057282003710566,-0.0189047619047619,0.0797619047619047,0.025285499999999985,-0.0015052249999999,-0.0167023857142857,0.02119642857142857,0.016078571428571425,-0.004732142857142771
40,2014-12,Budynek mieszkalny jednorodzinny,485146.6666666667,-0.0034822222222222108,0.01959999999999999,-0.0022117389353702777,-0.004230683966141565,169.44296296296295,-0.0017024115717248246,0.004921749769801228,-0.9989279008821214,0.2385519506830324,0.040078337437969826,414920815555.55554,0.02625764953241259,0.023556107146953713,135.87555555555554,0.07427962962962958,-0.1730149512684499,-0.01121111111111106,-0.15425637312020943,-0.014451851851851804,0.08105925925925923,0.02624170833333331,-0.0013546073529410764,-0.008049092592592559,0.026979633333333336,0.018103888888888888,-0.00688055555555553
41,2014-12,Grunt pod zabudowę,117127.27272727272,-0.003145454545454518,0.019463636363636364,-0.000776912711530645,-0.0046286938650777,169.46969696969697,-0.0014598134663040545,0.016227207826103554,-0.9962216578095737,0.23892598460360964,0.04188174506894042,416691754545.4545,0.029499596301183154,0.03316251469090369,137.01818181818183,0.07282575757575752,-0.17845700671181416,-0.011787878787878753,-0.1589270322538587,-0.014909090909090872,0.07975757575757572,0.026160047727272692,-0.0015052249999999,-0.0093595428571428,0.026267436363636366,0.017804545454545455,-0.005784090909090881
42,2014-12,Lokal mieszkalny,183717.79359430604,-0.0049163701067615325,0.01844341637010675,-0.003128727689047087,-0.006068648659037466,169.30747330960855,-0.0010119094390091314,0.002992388147370543,-0.9993075134704879,0.23826222619299187,0.04067626433345569,416451493594.306,0.024751337623346553,0.024310150057844277,136.22633451957296,0.07325296559905096,-0.17402296260012085,-0.01268416370106757,-0.16075315717218444,-0.015115065243179081,0.0796204033214709,0.025929998398576487,-0.0025044264423076134,-0.009634363829787206,0.025433157295373668,0.01746049822064057,-0.006046352313167224
43,2014-12,Parking/ garaż,16900.0,-0.005749999999999967,0.018083333333333316,-0.00386690403207085,-0.006643519877879484,169.13333333333333,-0.0011718725429979834,-0.006316228603061116,-1.0015454807519337,0.23872211013393366,0.04021267565079557,415407983333.3333,0.022108534420119934,0.0198203584525737,135.4333333333333,0.07388888888888884,-0.1709473679937199,-0.012958333333333266,-0.16362521467710164,-0.0154444444444444,0.08022222222222218,0.026058599999999963,-0.0012265749999999,-0.009764599999999976,0.024830549999999996,0.017437499999999998,-0.00624999999999995
44,2015-01,Budynek mieszkalny jednorodzinny,389200.0,-0.0021396226415094453,0.018301886792452825,-0.002263878623195109,-0.0060872502275435445,168.84025157232705,-0.0023725619640575946,-0.0050158267185692,-1.0013199534856756,0.23684811279879953,0.03845070340432354,419865177358.49054,0.028634638411557715,0.02135659323659555,136.46415094339622,0.06928616352201251,-0.17858733919662667,-0.012429245283018812,-0.16350466064166874,-0.0144968553459119,0.07541509433962262,0.025549149056603746,-0.0017119570312499094,-0.003867330769230736,0.025270437735849055,0.017308490566037737,-0.0055433962264150784
45,2015-01,Grunt pod zabudowę,93500.0,-0.0047,0.025999999999999936,-6.25249305905667e-05,0.007452697571756167,171.32222222222222,-0.0023801166447655333,0.016624870873972766,-0.9961397011174026,0.24028451768926465,0.0392620444081144,398077800000.0,0.019821680683663467,0.012255921203257567,132.6,0.09049999999999993,-0.14320182741235363,-0.002861111111111033,-0.08257269689261286,-0.008999999999999933,0.10011111111111108,0.029470841666666664,,,0.03795556666666667,0.022441666666666665,-0.014916666666666667
46,2015-01,Lokal mieszkalny,184613.62126245847,-0.004511295681063105,0.018299003322259127,-0.00403251823809243,-0.006439812762695534,169.16799557032115,-0.001173167128141563,-0.001643366680460384,-1.0004556713325827,0.2384249009642102,0.0396274848122834,416360238205.98004,0.02378430476595364,0.0201786130004883,135.74518272425252,0.07305924695459574,-0.1735932987650523,-0.012759966777408585,-0.1642800491638582,-0.015376522702104052,0.07921926910299,0.025709670847176062,-0.0018468747933883406,-0.008773110576923059,0.025231268438538207,0.01741029900332226,-0.006176578073089667
47,2015-01,Parking/ garaż,19250.0,-0.0105999999999999,0.0155,-0.0091246218405385,-0.0124537847830317,169.16666666666666,0.0024294462334334,0.0224001571940857,-0.9946187101345108,0.2456157587070786,0.043390146167797,414444700000.0,0.0132561613144137,0.0265755504935458,135.2,0.0765833333333333,-0.1690777576853526,-0.0173333333333333,-0.1948051948051947,-0.02,0.0826666666666666,0.025016675,,-0.01915,0.020925,0.01605,-0.0053749999999999
48,2015-02,Budynek mieszkalny jednorodzinny,530631.7073170731,-0.003717073170731702,0.018048780487804863,-0.0027791862586052287,-0.006483540179571373,168.9349593495935,-0.0021477952304027317,-0.004561913171503802,-1.0011599937540576,0.23758852808171596,0.038763288989227845,418904995121.95123,0.026442237155700248,0.02000847944219814,136.0878048780488,0.07074796747967475,-0.17359667689477756,-0.012520325203251978,-0.15954308530079783,-0.014357723577235727,0.07718699186991866,0.025875932317073153,-0.0019935215909090043,-0.006842203124999978,0.025465443902439024,0.017435365853658537,-0.006231097560975586
49,2015-02,Grunt pod zabudowę,148450.0,-0.0002,0.0161,0.0083160083160083,-0.0080788177339902,167.79999999999998,-0.0059415848232492,-0.0137377963737794,-1.0032378317598292,0.2324500232450023,0.0415712291461172,433993800000.0,0.0474445869206812,0.0405904059040589,141.0,0.0556666666666666,-0.198079231692677,-0.0133333333333333,-0.1651785714285712,-0.0123333333333333,0.0623333333333333,0.0268984499999999,-0.0015052249999999,-0.0020166999999999,0.022825,0.01625,-0.000875
